"word","rt","acc","wordLength","realpseudo","wordList","stimOrder","stimBlock","subj"
"money",0.9322,1,5,"real","C",214,3,229
"people",0.58864,1,6,"real","C",215,3,229
"imagine",0.61646,1,7,"real","C",216,3,229
"more",0.58803,1,4,"real","C",217,3,229
"loleh",0.951885,1,5,"pseudo","C",218,3,229
"cas",0.823645,1,3,"pseudo","C",219,3,229
"duttery",0.64941,1,7,"pseudo","C",220,3,229
"question",0.76764,1,8,"real","C",221,3,229
"him",0.86809,1,3,"real","C",222,3,229
"che",0.78892,1,3,"pseudo","C",223,3,229
"through",0.738975,1,7,"real","C",224,3,229
"cotosks",0.702225,1,7,"pseudo","C",225,3,229
"overwhelm",1.114965,1,9,"real","C",226,3,229
"snose",1.036205,1,5,"pseudo","C",227,3,229
"open",0.81258,1,4,"real","C",228,3,229
"look",0.48538,1,4,"real","C",229,3,229
"khtna",0.521855,1,5,"pseudo","C",230,3,229
"orn",0.63614,1,3,"pseudo","C",231,3,229
"investigate",0.549755,1,11,"real","C",232,3,229
"pretty",0.548425,1,6,"real","C",233,3,229
"woft",0.650585,1,4,"pseudo","C",234,3,229
"molent",0.715875,1,6,"pseudo","C",235,3,229
"garden",0.79869,1,6,"real","C",236,3,229
"good",0.596935,1,4,"real","C",237,3,229
"gurynh",1.285185,1,6,"pseudo","C",238,3,229
"qualify",0.84706,1,7,"real","C",239,3,229
"swane",1.03265,1,5,"pseudo","C",240,3,229
"freat",0.77745,1,5,"pseudo","C",241,3,229
"history",0.605445,1,7,"real","C",242,3,229
"hot",0.622925,1,3,"real","C",243,3,229
"almost",0.580115,1,6,"real","C",244,3,229
"distance",0.865985,1,8,"real","C",245,3,229
"hane",0.86827,1,4,"pseudo","C",246,3,229
"scays",1.17011,1,5,"pseudo","C",247,3,229
"fistory",1.0078,1,7,"pseudo","C",248,3,229
"appropriates",0.696585,1,12,"real","C",249,3,229
"chance",1.001755,1,6,"real","C",250,3,229
"slace",0.71987,1,5,"pseudo","C",251,3,229
"fafever",1.355135,1,7,"pseudo","C",252,3,229
"wase",35.46172,0,4,"pseudo","B",1,1,230
"charks",1.48007,1,6,"pseudo","B",2,1,230
"long",0.674245,1,4,"real","B",3,1,230
"natural",0.820455,1,7,"real","B",4,1,230
"hu",0.66178,1,2,"pseudo","B",5,1,230
"asca",0.724455,1,4,"pseudo","B",6,1,230
"accustomed",0.98879,1,10,"real","B",7,1,230
"pledge",0.64627,1,6,"real","B",8,1,230
"chareet",0.69549,1,7,"pseudo","B",9,1,230
"circus",0.771605,1,6,"real","B",10,1,230
"insows",0.72287,1,6,"pseudo","B",11,1,230
"flankfopper",3.81338,1,11,"pseudo","B",12,1,230
"hammer",0.708705,1,6,"real","B",13,1,230
"bathroom",0.490065,1,8,"real","B",14,1,230
"moon",0.389615,1,4,"real","B",15,1,230
"ypla",0.53055,1,4,"pseudo","B",16,1,230
"destrifs",0.598245,1,8,"pseudo","B",17,1,230
"light",0.48158,1,5,"real","B",18,1,230
"mannanency",0.99577,0,10,"pseudo","B",19,1,230
"tried",0.79911,1,5,"real","B",20,1,230
"benon",0.7435,1,5,"pseudo","B",21,1,230
"nuf",0.593565,1,3,"pseudo","B",22,1,230
"great",0.646465,1,5,"real","B",23,1,230
"pencil",0.55657,1,6,"real","B",24,1,230
"ot",0.64689,1,2,"pseudo","B",25,1,230
"left",0.66029,1,4,"real","B",26,1,230
"roder",0.656565,1,5,"pseudo","B",27,1,230
"clomify",0.62163,1,7,"pseudo","B",28,1,230
"shring",0.73685,1,6,"pseudo","B",29,1,230
"bove",0.63948,1,4,"pseudo","B",30,1,230
"shink",0.72973,0,5,"pseudo","B",31,1,230
"doubtful",0.639505,1,8,"real","B",32,1,230
"budget",0.56308,1,6,"real","B",33,1,230
"mun",0.73006,1,3,"pseudo","B",34,1,230
"sain",0.70239,1,4,"pseudo","B",35,1,230
"ablood",0.666715,1,6,"pseudo","B",36,1,230
"plane",0.744425,1,5,"real","B",37,1,230
"wood",0.681915,1,4,"real","B",38,1,230
"come",0.61088,1,4,"real","B",39,1,230
"time",0.54491,1,4,"real","B",40,1,230
"dolc",0.56318,1,4,"pseudo","B",41,1,230
"farmer",0.604405,1,6,"real","B",42,1,230
"plays",0.89749,1,5,"real","B",43,1,230
"bangs",0.669615,1,5,"real","B",44,1,230
"fite",0.81886,1,4,"pseudo","B",45,1,230
"guarantee",0.904145,1,9,"real","B",46,1,230
"spu",0.604815,1,3,"pseudo","B",47,1,230
"went",0.521645,1,4,"real","B",48,1,230
"fun",0.592465,1,3,"real","B",49,1,230
"give",0.619585,1,4,"real","B",50,1,230
"business",0.56172,1,8,"real","B",51,1,230
"throomba",0.62517,1,8,"pseudo","B",52,1,230
"unger",0.792555,1,5,"pseudo","B",53,1,230
"peace",0.675315,1,5,"real","B",54,1,230
"jixel",0.55617,1,5,"pseudo","B",55,1,230
"cotplicant",1.369,1,10,"pseudo","B",56,1,230
"imeyits",0.778545,1,7,"pseudo","B",57,1,230
"toy",0.584125,1,3,"real","B",58,1,230
"number",0.600905,1,6,"real","B",59,1,230
"mader",0.780195,1,5,"pseudo","B",60,1,230
"cold",0.613225,1,4,"real","B",61,1,230
"understand",0.59839,1,10,"real","B",62,1,230
"into",0.59996,1,4,"real","B",63,1,230
"building",0.585095,1,8,"real","B",64,1,230
"truck",0.602305,1,5,"real","B",65,1,230
"germantia",0.648295,1,9,"pseudo","B",66,1,230
"ase",0.799205,1,3,"pseudo","B",67,1,230
"complase",0.68113,0,8,"pseudo","B",68,1,230
"brush",0.45344,1,5,"real","B",69,1,230
"sids",0.810935,1,4,"pseudo","B",70,1,230
"famous",0.733485,1,6,"real","B",71,1,230
"speveal",0.666745,1,7,"pseudo","B",72,1,230
"lant",0.66725,1,4,"pseudo","B",73,1,230
"jewel",0.66021,1,5,"real","B",74,1,230
"street",0.59782,1,6,"real","B",75,1,230
"ge",0.66734,1,2,"pseudo","B",76,1,230
"potent",0.72287,1,6,"real","B",77,1,230
"mich",0.71193,1,4,"pseudo","B",78,1,230
"teacher",0.56433,1,7,"real","B",79,1,230
"besime",0.619085,1,6,"pseudo","B",80,1,230
"animal",0.604765,1,6,"real","B",81,1,230
"baafness",0.854995,0,8,"pseudo","B",82,1,230
"mout",0.876845,1,4,"pseudo","B",83,1,230
"yos",0.56332,1,3,"pseudo","B",84,1,230
"molent",1.19086,1,6,"pseudo","C",85,2,230
"question",0.570305,1,8,"real","C",86,2,230
"pame",0.622805,1,4,"pseudo","C",87,2,230
"investigate",0.583625,1,11,"real","C",88,2,230
"contain",0.60294,1,7,"real","C",89,2,230
"orn",0.620045,1,3,"pseudo","C",90,2,230
"compliment",0.67753,1,10,"real","C",91,2,230
"khtna",0.600255,1,5,"pseudo","C",92,2,230
"rebosks",0.566605,1,7,"pseudo","C",93,2,230
"watch",0.63148,1,5,"real","C",94,2,230
"banny",0.730625,1,5,"pseudo","C",95,2,230
"scays",0.68535,1,5,"pseudo","C",96,2,230
"grasshopper",0.88827,1,11,"real","C",97,2,230
"hello",0.676365,1,5,"real","C",98,2,230
"liffs",0.645345,1,5,"pseudo","C",99,2,230
"che",0.588585,1,3,"pseudo","C",100,2,230
"snose",0.647415,1,5,"pseudo","C",101,2,230
"fafever",0.6909,0,7,"pseudo","C",102,2,230
"guoys",0.765535,1,5,"pseudo","C",103,2,230
"begin",0.806055,0,5,"real","C",104,2,230
"cas",0.681305,1,3,"pseudo","C",105,2,230
"ap",0.618315,1,2,"pseudo","C",106,2,230
"open",0.81415,1,4,"real","C",107,2,230
"chanding",0.885075,1,8,"pseudo","C",108,2,230
"qualify",0.69993,1,7,"real","C",109,2,230
"configuration",0.72804,1,13,"real","C",110,2,230
"round",0.71086,1,5,"real","C",111,2,230
"chance",0.707545,1,6,"real","C",112,2,230
"an",0.799665,1,2,"real","C",113,2,230
"almost",0.620095,1,6,"real","C",114,2,230
"history",0.660415,1,7,"real","C",115,2,230
"dogo",0.64239,1,4,"pseudo","C",116,2,230
"agreed",0.828225,1,6,"real","C",117,2,230
"loleh",0.70421,1,5,"pseudo","C",118,2,230
"eamn",0.74356,1,4,"pseudo","C",119,2,230
"appropriates",1.521445,0,12,"real","C",120,2,230
"candy",0.667685,1,5,"real","C",121,2,230
"garment",0.679085,0,7,"real","C",122,2,230
"gurynh",0.641705,1,6,"pseudo","C",123,2,230
"albust",1.52325,1,6,"pseudo","C",124,2,230
"overwhelm",0.75746,1,9,"real","C",125,2,230
"slace",0.72271,1,5,"pseudo","C",126,2,230
"hungry",0.58394,1,6,"real","C",127,2,230
"pretty",0.66505,1,6,"real","C",128,2,230
"gravel",0.665825,1,6,"real","C",129,2,230
"spy",0.548945,1,3,"real","C",130,2,230
"freat",0.764545,0,5,"pseudo","C",131,2,230
"brubs",0.82697,1,5,"pseudo","C",132,2,230
"daople",0.736705,1,6,"pseudo","C",133,2,230
"look",0.730325,1,4,"real","C",134,2,230
"through",0.674595,1,7,"real","C",135,2,230
"rackle",0.699315,0,6,"pseudo","C",136,2,230
"complete",0.653125,1,8,"real","C",137,2,230
"hane",0.898705,1,4,"pseudo","C",138,2,230
"morning",0.684115,1,7,"real","C",139,2,230
"more",0.647315,1,4,"real","C",140,2,230
"collosks",0.625335,1,8,"pseudo","C",141,2,230
"fistory",1.01686,1,7,"pseudo","C",142,2,230
"sick",1.04267,1,4,"real","C",143,2,230
"distance",0.67404,1,8,"real","C",144,2,230
"hot",0.7089,1,3,"real","C",145,2,230
"imagine",0.685925,1,7,"real","C",146,2,230
"swane",0.64731,1,5,"pseudo","C",147,2,230
"good",0.70212,1,4,"real","C",148,2,230
"alk",0.62986,1,3,"pseudo","C",149,2,230
"cok",0.681215,1,3,"pseudo","C",150,2,230
"duttery",0.667145,1,7,"pseudo","C",151,2,230
"utashing",0.63608,1,8,"pseudo","C",152,2,230
"woft",0.669135,1,4,"pseudo","C",153,2,230
"money",0.61168,1,5,"real","C",154,2,230
"lame",0.61968,1,4,"real","C",155,2,230
"short",0.630775,1,5,"real","C",156,2,230
"pealt",0.736245,1,5,"pseudo","C",157,2,230
"phlere",0.771295,1,6,"pseudo","C",158,2,230
"name",0.712905,1,4,"real","C",159,2,230
"runey",0.605035,1,5,"pseudo","C",160,2,230
"him",0.653685,1,3,"real","C",161,2,230
"garden",1.0313,1,6,"real","C",162,2,230
"naw",0.892,0,3,"pseudo","C",163,2,230
"people",0.606435,1,6,"real","C",164,2,230
"drustion",1.07619,1,8,"pseudo","C",165,2,230
"twew",0.73688,1,4,"pseudo","C",166,2,230
"oban",0.640675,1,4,"pseudo","C",167,2,230
"cotosks",0.61981,1,7,"pseudo","C",168,2,230
"stenil",0.84509,1,6,"pseudo","A",169,3,230
"beeltisul",0.62508,1,9,"pseudo","A",170,3,230
"play",0.787435,1,4,"real","A",171,3,230
"bulbet",0.583515,1,6,"pseudo","A",172,3,230
"ujst",0.59882,1,4,"pseudo","A",173,3,230
"fror",0.674965,1,4,"pseudo","A",174,3,230
"guess",0.70716,1,5,"real","A",175,3,230
"coth",1.51709,1,4,"pseudo","A",176,3,230
"hus",0.776225,1,3,"pseudo","A",177,3,230
"we",0.744765,1,2,"real","A",178,3,230
"mystery",0.649195,1,7,"real","A",179,3,230
"sudsage",0.635845,1,7,"pseudo","A",180,3,230
"nied",0.648525,0,4,"pseudo","A",181,3,230
"testify",0.938035,1,7,"real","A",182,3,230
"faster",0.56438,1,6,"real","A",183,3,230
"fatter",0.82566,0,6,"real","A",184,3,230
"resolve",0.58013,1,7,"real","A",185,3,230
"ancrusinishness",0.70222,1,15,"pseudo","A",186,3,230
"streat",0.751515,0,6,"pseudo","A",187,3,230
"reverse",0.667415,1,7,"real","A",188,3,230
"leld",0.77921,1,4,"pseudo","A",189,3,230
"wared",0.66775,0,5,"pseudo","A",190,3,230
"arsher",1.25867,1,6,"pseudo","A",191,3,230
"crit",0.94024,1,4,"pseudo","A",192,3,230
"loms",0.618295,1,4,"pseudo","A",193,3,230
"miss",0.661345,1,4,"real","A",194,3,230
"uoy",0.694985,1,3,"pseudo","A",195,3,230
"custom",0.65256,1,6,"real","A",196,3,230
"bledge",0.80886,1,6,"pseudo","A",197,3,230
"nop",0.63943,1,3,"pseudo","A",198,3,230
"listen",0.674275,1,6,"real","A",199,3,230
"inni",0.69678,1,4,"pseudo","A",200,3,230
"night",0.709645,1,5,"real","A",201,3,230
"without",0.639665,1,7,"real","A",202,3,230
"om",0.49782,1,2,"pseudo","A",203,3,230
"sun",0.729665,1,3,"real","A",204,3,230
"ginth",0.625825,1,5,"pseudo","A",205,3,230
"from",0.6696,1,4,"real","A",206,3,230
"answer",0.650035,1,6,"real","A",207,3,230
"slellen",0.77152,1,7,"pseudo","A",208,3,230
"ggnoi",0.52606,1,5,"pseudo","A",209,3,230
"ip",0.660125,1,2,"pseudo","A",210,3,230
"become",0.90326,1,6,"real","A",211,3,230
"sit",0.764825,1,3,"real","A",212,3,230
"pickle",1.10978,1,6,"real","A",213,3,230
"black",0.60939,1,5,"real","A",214,3,230
"best",0.56156,1,4,"real","A",215,3,230
"dryer",0.653185,1,5,"real","A",216,3,230
"ef",0.62577,1,2,"pseudo","A",217,3,230
"groon",0.764395,1,5,"pseudo","A",218,3,230
"back",0.65059,1,4,"real","A",219,3,230
"shine",0.59949,1,5,"real","A",220,3,230
"purchase",0.58664,1,8,"real","A",221,3,230
"library",0.584125,1,7,"real","A",222,3,230
"them",0.48031,1,4,"real","A",223,3,230
"whose",0.528915,1,5,"real","A",224,3,230
"lunch",0.426025,1,5,"real","A",225,3,230
"losh",0.66079,1,4,"pseudo","A",226,3,230
"trood",0.556305,0,5,"pseudo","A",227,3,230
"cibsus",0.62302,1,6,"pseudo","A",228,3,230
"brought",0.60736,1,7,"real","A",229,3,230
"once",0.73229,1,4,"real","A",230,3,230
"nulch",0.604355,1,5,"pseudo","A",231,3,230
"sint",0.734235,1,4,"pseudo","A",232,3,230
"arm",0.62562,1,3,"real","A",233,3,230
"bads",0.63297,0,4,"pseudo","A",234,3,230
"tis",0.979435,1,3,"pseudo","A",235,3,230
"waves",0.701785,1,5,"real","A",236,3,230
"however",0.653475,1,7,"real","A",237,3,230
"will",0.63952,1,4,"real","A",238,3,230
"inside",0.68853,1,6,"real","A",239,3,230
"telescoped",1.81996,1,10,"real","A",240,3,230
"fattify",1.111705,1,7,"pseudo","A",241,3,230
"describe",0.57762,1,8,"real","A",242,3,230
"tfaer",0.625765,1,5,"pseudo","A",243,3,230
"invent",0.63415,1,6,"real","A",244,3,230
"elements",0.595315,1,8,"real","A",245,3,230
"cuppom",0.7584,1,6,"pseudo","A",246,3,230
"strosh",0.65352,1,6,"pseudo","A",247,3,230
"blans",0.688945,1,5,"pseudo","A",248,3,230
"trull",0.764395,1,5,"pseudo","A",249,3,230
"hust",0.8686,1,4,"pseudo","A",250,3,230
"telechinct",0.65627,1,10,"pseudo","A",251,3,230
"liberty",0.73087,1,7,"real","A",252,3,230
"teacher",1.284075,1,7,"real","B",1,1,231
"come",0.68862,1,4,"real","B",2,1,231
"pledge",1.028375,1,6,"real","B",3,1,231
"light",0.544485,1,5,"real","B",4,1,231
"charks",0.93259,1,6,"pseudo","B",5,1,231
"imeyits",0.85479,1,7,"pseudo","B",6,1,231
"throomba",0.834045,1,8,"pseudo","B",7,1,231
"street",0.576925,1,6,"real","B",8,1,231
"mannanency",0.69707,1,10,"pseudo","B",9,1,231
"jixel",0.72349,1,5,"pseudo","B",10,1,231
"hu",0.716515,1,2,"pseudo","B",11,1,231
"jewel",0.72301,0,5,"real","B",12,1,231
"mader",1.522385,1,5,"pseudo","B",13,1,231
"fite",0.74379,0,4,"pseudo","B",14,1,231
"accustomed",1.09257,0,10,"real","B",15,1,231
"chareet",0.79747,1,7,"pseudo","B",16,1,231
"dolc",0.65664,1,4,"pseudo","B",17,1,231
"shring",0.897175,0,6,"pseudo","B",18,1,231
"mout",0.828865,1,4,"pseudo","B",19,1,231
"potent",0.92461,1,6,"real","B",20,1,231
"ypla",0.80624,0,4,"pseudo","B",21,1,231
"ablood",0.958885,1,6,"pseudo","B",22,1,231
"went",0.826295,1,4,"real","B",23,1,231
"toy",0.99213,1,3,"real","B",24,1,231
"baafness",0.91991,1,8,"pseudo","B",25,1,231
"spu",0.776535,1,3,"pseudo","B",26,1,231
"asca",0.74969,1,4,"pseudo","B",27,1,231
"germantia",0.76934,1,9,"pseudo","B",28,1,231
"moon",0.71103,0,4,"real","B",29,1,231
"understand",1.091585,1,10,"real","B",30,1,231
"sain",0.757655,1,4,"pseudo","B",31,1,231
"nuf",0.681125,1,3,"pseudo","B",32,1,231
"into",0.66101,0,4,"real","B",33,1,231
"give",0.99371,1,4,"real","B",34,1,231
"tried",0.68867,1,5,"real","B",35,1,231
"business",0.827115,1,8,"real","B",36,1,231
"building",0.63254,1,8,"real","B",37,1,231
"number",0.77198,1,6,"real","B",38,1,231
"flankfopper",0.82782,1,11,"pseudo","B",39,1,231
"ase",0.910345,1,3,"pseudo","B",40,1,231
"wase",0.87845,0,4,"pseudo","B",41,1,231
"bove",0.932035,1,4,"pseudo","B",42,1,231
"mich",1.02845,0,4,"pseudo","B",43,1,231
"brush",1.05733,1,5,"real","B",44,1,231
"bathroom",0.786695,1,8,"real","B",45,1,231
"lant",0.66808,1,4,"pseudo","B",46,1,231
"long",0.91735,1,4,"real","B",47,1,231
"ge",0.764455,1,2,"pseudo","B",48,1,231
"hammer",0.632555,1,6,"real","B",49,1,231
"famous",0.815415,1,6,"real","B",50,1,231
"roder",0.82892,1,5,"pseudo","B",51,1,231
"sids",0.75773,1,4,"pseudo","B",52,1,231
"circus",0.514415,1,6,"real","B",53,1,231
"pencil",0.60082,1,6,"real","B",54,1,231
"natural",0.493655,1,7,"real","B",55,1,231
"peace",0.500775,0,5,"real","B",56,1,231
"unger",0.94435,1,5,"pseudo","B",57,1,231
"great",0.577855,1,5,"real","B",58,1,231
"left",0.740235,1,4,"real","B",59,1,231
"mun",0.5664,1,3,"pseudo","B",60,1,231
"besime",0.96684,1,6,"pseudo","B",61,1,231
"cold",0.76469,1,4,"real","B",62,1,231
"plane",0.55632,1,5,"real","B",63,1,231
"farmer",0.73682,1,6,"real","B",64,1,231
"yos",0.61209,1,3,"pseudo","B",65,1,231
"bangs",0.973705,1,5,"real","B",66,1,231
"plays",0.56363,1,5,"real","B",67,1,231
"complase",0.7232,0,8,"pseudo","B",68,1,231
"doubtful",0.66023,0,8,"real","B",69,1,231
"cotplicant",0.77823,0,10,"pseudo","B",70,1,231
"insows",0.738145,0,6,"pseudo","B",71,1,231
"shink",0.715775,0,5,"pseudo","B",72,1,231
"budget",0.95351,1,6,"real","B",73,1,231
"fun",0.795465,0,3,"real","B",74,1,231
"clomify",1.042515,1,7,"pseudo","B",75,1,231
"wood",0.76459,1,4,"real","B",76,1,231
"ot",1.164895,1,2,"pseudo","B",77,1,231
"animal",0.54908,1,6,"real","B",78,1,231
"truck",0.705395,1,5,"real","B",79,1,231
"destrifs",0.785455,1,8,"pseudo","B",80,1,231
"speveal",0.870555,1,7,"pseudo","B",81,1,231
"time",0.60481,1,4,"real","B",82,1,231
"benon",0.691105,1,5,"pseudo","B",83,1,231
"guarantee",0.89447,0,9,"real","B",84,1,231
"daople",0.86324,1,6,"pseudo","C",85,2,231
"alk",0.7381,1,3,"pseudo","C",86,2,231
"lame",0.541515,1,4,"real","C",87,2,231
"gurynh",0.60832,1,6,"pseudo","C",88,2,231
"albust",0.752335,1,6,"pseudo","C",89,2,231
"begin",0.46635,1,5,"real","C",90,2,231
"him",0.727775,0,3,"real","C",91,2,231
"agreed",0.6642,1,6,"real","C",92,2,231
"dogo",0.67405,1,4,"pseudo","C",93,2,231
"configuration",0.984495,1,13,"real","C",94,2,231
"pealt",0.58157,0,5,"pseudo","C",95,2,231
"phlere",0.82806,0,6,"pseudo","C",96,2,231
"snose",0.75526,0,5,"pseudo","C",97,2,231
"almost",0.630795,1,6,"real","C",98,2,231
"overwhelm",0.84844,1,9,"real","C",99,2,231
"compliment",0.609495,1,10,"real","C",100,2,231
"garden",0.660325,1,6,"real","C",101,2,231
"round",0.681445,1,5,"real","C",102,2,231
"gravel",0.653835,1,6,"real","C",103,2,231
"collosks",0.612125,1,8,"pseudo","C",104,2,231
"appropriates",0.722795,0,12,"real","C",105,2,231
"cotosks",0.80088,0,7,"pseudo","C",106,2,231
"chance",0.73446,1,6,"real","C",107,2,231
"slace",0.66706,0,5,"pseudo","C",108,2,231
"guoys",0.6812,1,5,"pseudo","C",109,2,231
"loleh",0.68482,1,5,"pseudo","C",110,2,231
"chanding",0.792765,0,8,"pseudo","C",111,2,231
"rebosks",0.84182,1,7,"pseudo","C",112,2,231
"an",0.598575,1,2,"real","C",113,2,231
"contain",1.068155,1,7,"real","C",114,2,231
"ap",0.67652,1,2,"pseudo","C",115,2,231
"woft",1.189675,1,4,"pseudo","C",116,2,231
"freat",0.806285,0,5,"pseudo","C",117,2,231
"complete",0.64856,1,8,"real","C",118,2,231
"investigate",0.59083,1,11,"real","C",119,2,231
"watch",0.704475,1,5,"real","C",120,2,231
"distance",0.71026,1,8,"real","C",121,2,231
"naw",0.820105,1,3,"pseudo","C",122,2,231
"che",1.22483,1,3,"pseudo","C",123,2,231
"runey",1.0591,1,5,"pseudo","C",124,2,231
"brubs",0.632345,1,5,"pseudo","C",125,2,231
"orn",0.823295,1,3,"pseudo","C",126,2,231
"hello",1.058475,1,5,"real","C",127,2,231
"rackle",0.57297,0,6,"pseudo","C",128,2,231
"history",0.718045,1,7,"real","C",129,2,231
"good",0.613005,1,4,"real","C",130,2,231
"banny",0.806345,1,5,"pseudo","C",131,2,231
"qualify",0.64751,0,7,"real","C",132,2,231
"money",0.70214,1,5,"real","C",133,2,231
"fafever",0.632485,1,7,"pseudo","C",134,2,231
"cok",0.65365,1,3,"pseudo","C",135,2,231
"utashing",0.89657,0,8,"pseudo","C",136,2,231
"open",0.960825,1,4,"real","C",137,2,231
"pame",0.93259,0,4,"pseudo","C",138,2,231
"swane",1.33405,0,5,"pseudo","C",139,2,231
"oban",1.06496,1,4,"pseudo","C",140,2,231
"molent",1.098575,1,6,"pseudo","C",141,2,231
"khtna",0.88255,1,5,"pseudo","C",142,2,231
"people",0.70322,1,6,"real","C",143,2,231
"look",0.61879,1,4,"real","C",144,2,231
"through",0.6118,1,7,"real","C",145,2,231
"sick",0.54484,1,4,"real","C",146,2,231
"garment",0.61289,0,7,"real","C",147,2,231
"morning",0.72386,1,7,"real","C",148,2,231
"name",0.82018,1,4,"real","C",149,2,231
"liffs",0.738395,1,5,"pseudo","C",150,2,231
"hot",0.96479,1,3,"real","C",151,2,231
"more",0.667165,1,4,"real","C",152,2,231
"hungry",0.88362,1,6,"real","C",153,2,231
"eamn",0.764785,1,4,"pseudo","C",154,2,231
"drustion",0.72281,1,8,"pseudo","C",155,2,231
"spy",1.021595,1,3,"real","C",156,2,231
"imagine",1.030465,1,7,"real","C",157,2,231
"duttery",0.709305,1,7,"pseudo","C",158,2,231
"cas",0.842395,1,3,"pseudo","C",159,2,231
"question",0.51604,1,8,"real","C",160,2,231
"grasshopper",0.63695,1,11,"real","C",161,2,231
"short",0.66186,1,5,"real","C",162,2,231
"pretty",0.63264,1,6,"real","C",163,2,231
"scays",0.78528,1,5,"pseudo","C",164,2,231
"fistory",1.000535,1,7,"pseudo","C",165,2,231
"candy",0.79277,1,5,"real","C",166,2,231
"twew",0.674635,1,4,"pseudo","C",167,2,231
"hane",0.65433,0,4,"pseudo","C",168,2,231
"library",0.73795,1,7,"real","A",169,3,231
"whose",0.546135,1,5,"real","A",170,3,231
"pickle",0.708,1,6,"real","A",171,3,231
"without",0.39588,1,7,"real","A",172,3,231
"custom",0.5547,1,6,"real","A",173,3,231
"elements",0.61712,1,8,"real","A",174,3,231
"we",0.42406,0,2,"real","A",175,3,231
"resolve",0.670655,1,7,"real","A",176,3,231
"back",0.65641,1,4,"real","A",177,3,231
"nop",0.73128,1,3,"pseudo","A",178,3,231
"sudsage",0.705745,0,7,"pseudo","A",179,3,231
"brought",0.832595,1,7,"real","A",180,3,231
"become",0.507055,1,6,"real","A",181,3,231
"best",0.477535,1,4,"real","A",182,3,231
"ginth",0.683155,1,5,"pseudo","A",183,3,231
"bledge",0.93711,1,6,"pseudo","A",184,3,231
"stenil",0.6666,1,6,"pseudo","A",185,3,231
"cibsus",0.66114,1,6,"pseudo","A",186,3,231
"answer",0.605765,1,6,"real","A",187,3,231
"faster",0.49554,1,6,"real","A",188,3,231
"lunch",0.43119,0,5,"real","A",189,3,231
"groon",0.536455,0,5,"pseudo","A",190,3,231
"dryer",0.77126,1,5,"real","A",191,3,231
"ancrusinishness",1.21853,1,15,"pseudo","A",192,3,231
"liberty",0.611515,1,7,"real","A",193,3,231
"sit",0.715975,1,3,"real","A",194,3,231
"hus",0.78295,1,3,"pseudo","A",195,3,231
"night",0.47265,1,5,"real","A",196,3,231
"black",0.5284,1,5,"real","A",197,3,231
"however",0.63176,1,7,"real","A",198,3,231
"telechinct",0.82685,0,10,"pseudo","A",199,3,231
"nied",0.77817,0,4,"pseudo","A",200,3,231
"wared",0.52151,0,5,"pseudo","A",201,3,231
"once",0.800175,1,4,"real","A",202,3,231
"om",0.702175,1,2,"pseudo","A",203,3,231
"trood",0.78554,0,5,"pseudo","A",204,3,231
"ef",0.912235,1,2,"pseudo","A",205,3,231
"describe",0.75084,1,8,"real","A",206,3,231
"ujst",0.723465,1,4,"pseudo","A",207,3,231
"bulbet",0.83416,1,6,"pseudo","A",208,3,231
"ggnoi",0.6543,1,5,"pseudo","A",209,3,231
"waves",0.675865,1,5,"real","A",210,3,231
"loms",1.10712,1,4,"pseudo","A",211,3,231
"leld",0.730035,1,4,"pseudo","A",212,3,231
"fror",0.64647,1,4,"pseudo","A",213,3,231
"mystery",0.550095,1,7,"real","A",214,3,231
"miss",0.467535,1,4,"real","A",215,3,231
"reverse",0.661145,1,7,"real","A",216,3,231
"them",0.646435,0,4,"real","A",217,3,231
"uoy",0.69734,1,3,"pseudo","A",218,3,231
"ip",0.49366,1,2,"pseudo","A",219,3,231
"bads",1.105605,0,4,"pseudo","A",220,3,231
"sun",1.693115,1,3,"real","A",221,3,231
"coth",1.55834,1,4,"pseudo","A",222,3,231
"from",0.85667,1,4,"real","A",223,3,231
"guess",1.67511,1,5,"real","A",224,3,231
"slellen",0.881345,1,7,"pseudo","A",225,3,231
