"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","length.diff","listnum"
"158",0.0168711853499805,6.90378108330041,4.80207683755565,0.846416327870623,0.87627567242894,0.846718791473455,0.846416327870623,0.87627567242894,0.856470263924339,7,"192"
"159",0.0168773042415301,6.90346318259399,4.77747404243769,0.862392290384806,0.837791631424913,0.846260177971707,0.837791631424913,0.862392290384806,0.848814699927142,5,"6"
"160",0.0169343784370852,6.90944003092985,4.82161916465627,0.874717417167092,0.844271638839389,0.876760705981629,0.844271638839389,0.876760705981629,0.865249920662703,7,"4"
"161",0.0172148533771994,6.90494053219148,4.8065735072467,0.865245929182753,0.820345010738443,0.8751417959976,0.820345010738443,0.8751417959976,0.853577578639599,5,"212"
"162",0.0173407942596677,6.90421493239745,4.76842992117032,0.873238317890007,0.851410905045001,0.834135425434919,0.834135425434919,0.873238317890007,0.852928216123309,7,"132"
"163",0.017383221709869,6.89661650120788,4.6821076649979,0.836336988012595,0.875070587119641,0.856909294669442,0.836336988012595,0.875070587119641,0.856105623267226,5,"34"
"164",0.0173948438279675,6.90410504766103,4.7476530669625,0.866002679524579,0.830777412102491,0.855547763956599,0.830777412102491,0.866002679524579,0.850775951861223,5,"8"
"165",0.01779271171852,6.89670811149165,4.61213928686541,0.848665869812303,0.870262554007558,0.844171041996557,0.844171041996557,0.870262554007558,0.854366488605473,7,"2"
"166",0.0178433740658788,6.89591018552862,4.62783316724089,0.837750370618872,0.876814544995195,0.878280173282449,0.837750370618872,0.878280173282449,0.864281696298839,5,"187"
"167",0.0178679171850864,6.90296304744549,4.70118106316602,0.853886686692222,0.883432015982817,0.832553772713085,0.832553772713085,0.883432015982817,0.856624158462708,7,"227"
"168",0.0180406378622972,6.89120684751546,4.69590353180998,0.873503226198013,0.859713789110631,0.833861221151137,0.833861221151137,0.873503226198013,0.855692745486594,5,"143"
"169",0.0180447835544336,6.8985836819582,4.73380546442653,0.806289601896076,0.852059893869778,0.880018931918652,0.806289601896076,0.880018931918652,0.846122809228169,5,"79"
"170",0.0183854009462685,6.91096650151082,4.83715267737609,0.842397590532501,0.871080657804903,0.848147555953132,0.842397590532501,0.871080657804903,0.853875268096845,5,"164"
"171",0.0184853137954755,6.90103194227661,4.67983420766617,0.852448686853581,0.865972333416842,0.839769177948314,0.839769177948314,0.865972333416842,0.852730066072912,5,"181"
"172",0.0185450039199458,6.9037292369575,4.74657542827612,0.86170889929632,0.820649041610017,0.874569435769373,0.820649041610017,0.874569435769373,0.85230912555857,7,"166"
"173",0.018664855976681,6.89624306124336,4.55274568751346,0.872627797312081,0.827333537419828,0.848421666013891,0.827333537419828,0.872627797312081,0.8494610002486,5,"231"
"174",0.0188426158466717,6.90363000270123,4.80454171658393,0.901371383467734,0.867583425262837,0.802127641636388,0.802127641636388,0.901371383467734,0.857027483455653,5,"232"
"175",0.0188607055344808,6.90299795045083,4.73944482847943,0.874678963936711,0.7884181369607,0.877964032754794,0.7884181369607,0.877964032754794,0.847020377884068,5,"213"
"176",0.0188831785083738,6.9057665016114,4.83030697924354,0.850290232615062,0.862081573797308,0.878975649376835,0.850290232615062,0.878975649376835,0.863782485263068,7,"238"
"177",0.0190366866282124,6.89710854534975,4.59386017907455,0.833503132623237,0.833981416673684,0.857201574721366,0.833503132623237,0.857201574721366,0.841562041339429,5,"237"
"178",0.0190580422573382,6.90552446530726,4.66597714279336,0.83343672429215,0.849056799275751,0.880440058363085,0.83343672429215,0.880440058363085,0.854311193976995,7,"108"
"179",0.0191849428637841,6.89699348806376,4.52572546339358,0.839271948441553,0.855510455528679,0.858679429585659,0.839271948441553,0.858679429585659,0.85115394451863,7,"69"
"180",0.0194237568205084,6.89961817199326,4.58809111402257,0.848107036380169,0.835420682104493,0.860563655926364,0.835420682104493,0.860563655926364,0.848030458137009,7,"149"
"181",0.0195726527786836,6.88859795791358,4.70624479892736,0.885972958564062,0.851091016061447,0.856203799335936,0.851091016061447,0.885972958564062,0.864422591320482,5,"155"
"182",0.0196700603262062,6.90434810624511,4.71819732707541,0.856989749245266,0.836316851360296,0.86131885157612,0.836316851360296,0.86131885157612,0.851541817393894,5,"26"
"183",0.020289698302124,6.90444247001852,4.8114115072095,0.863748349729234,0.872196151716692,0.801784551445555,0.801784551445555,0.872196151716692,0.84590968429716,5,"72"
"184",0.0208941204373055,6.90375511024624,4.79474503921209,0.838664803344437,0.868388036582959,0.864328731819185,0.838664803344437,0.868388036582959,0.857127190582194,7,"235"
"185",0.0210323251414153,6.89878369269852,4.649103710255,0.872028785896833,0.833252865325372,0.837548789991459,0.833252865325372,0.872028785896833,0.847610147071222,7,"243"
"186",0.0210854866035118,6.90328927132904,4.73695442482274,0.866868857129402,0.841260632120158,0.855423453974994,0.841260632120158,0.866868857129402,0.854517647741518,5,"45"
"187",0.0211673235964159,6.90219154997036,4.73706436108698,0.852176211557156,0.861788268273812,0.863820339456381,0.852176211557156,0.863820339456381,0.859261606429116,5,"140"
"188",0.0213905994568953,6.89694949382965,4.6759645441236,0.863415743520257,0.837010648191035,0.815152899806262,0.815152899806262,0.863415743520257,0.838526430505851,7,"168"
"189",0.0215522213229318,6.90072842613803,4.66675102293255,0.858108085039408,0.835645355950182,0.873811903964802,0.835645355950182,0.873811903964802,0.855855114984797,5,"53"
"190",0.0221634427869624,6.901369268967,4.76410160057765,0.843612594645513,0.845217846473902,0.890182115149315,0.843612594645513,0.890182115149315,0.859670852089577,5,"129"
"191",0.0221961421446633,6.90345670351994,4.74315597150485,0.871169495978543,0.840029875653023,0.854146271400704,0.840029875653023,0.871169495978543,0.85511521434409,5,"35"
"192",0.0223398722585967,6.90412395211923,4.72010677492156,0.847535842562727,0.862294182746843,0.86203816970873,0.847535842562727,0.862294182746843,0.857289398339433,5,"224"
"193",0.0224232193761997,6.90213983287683,4.71513521083226,0.867141837729268,0.878211940699751,0.830437860977026,0.830437860977026,0.878211940699751,0.858597213135348,5,"183"
"194",0.0227579590366846,6.90302055982467,4.67780683077466,0.848766439263629,0.888259359825397,0.845402089122322,0.845402089122322,0.888259359825397,0.860809296070449,7,"184"
"195",0.02323402838125,6.90012612521895,4.59678236807948,0.828544212280079,0.876701671206986,0.875574366636256,0.828544212280079,0.876701671206986,0.860273416707774,7,"218"
"196",0.0238829807888123,6.8991451023522,4.67798121436898,0.85880282112627,0.851186494454332,0.850309838346217,0.850309838346217,0.85880282112627,0.85343305130894,5,"197"
"197",0.0241397659390729,6.89304266328094,4.6104107561159,0.83581571702933,0.842757947697457,0.857517106415478,0.83581571702933,0.857517106415478,0.845363590380755,5,"122"
"198",0.0241805934326541,6.89657529866455,4.62038646481082,0.857963911035936,0.838285036797451,0.84386700126869,0.838285036797451,0.857963911035936,0.846705316367359,5,"21"
"199",0.0246361752735129,6.90836704388803,4.76772472734691,0.847683403017575,0.828411970716719,0.851822705455611,0.828411970716719,0.851822705455611,0.842639359729969,7,"159"
"200",0.024654117517517,6.89520829474746,4.5139000785457,0.861611757871974,0.869966458597681,0.838768978654316,0.838768978654316,0.869966458597681,0.856782398374657,7,"115"
"201",0.0246897660333235,6.88895283350057,4.70158789775945,0.882012739519202,0.80255254125796,0.870861536755102,0.80255254125796,0.882012739519202,0.851808939177421,5,"236"
"202",0.0247302612494822,6.90044257315184,4.7039141542689,0.840469130320761,0.862912290652962,0.859235792980229,0.840469130320761,0.862912290652962,0.854205737984651,7,"199"
"203",0.0250207468625341,6.89707896123782,4.75975136786997,0.855546713342372,0.832886209162044,0.870312345806642,0.832886209162044,0.870312345806642,0.852915089437019,5,"169"
"204",0.0251296234276047,6.90630148426794,4.74271950042391,0.860358454089284,0.842275319573313,0.85858513183981,0.842275319573313,0.860358454089284,0.853739635167469,5,"138"
"205",0.0251727558466754,6.90255198495738,4.62127807260075,0.847778027558177,0.878098733408448,0.821874502757554,0.821874502757554,0.878098733408448,0.849250421241393,5,"211"
"206",0.0256784047448612,6.90723583420736,4.76799616668028,0.845072516174213,0.886385939083922,0.856298284822922,0.845072516174213,0.886385939083922,0.862585580027019,5,"217"
"207",0.0258145101850579,6.89430991458608,4.52780200127135,0.842000803497469,0.854326063674906,0.874553760318577,0.842000803497469,0.874553760318577,0.856960209163651,7,"190"
"208",0.0265319299785513,6.90934476581164,4.76033291732509,0.831565272385607,0.904848400716061,0.835381790267955,0.831565272385607,0.904848400716061,0.857265154456541,7,"245"
"209",0.0270720314007979,6.90346312412925,4.76552532182727,0.853607389723541,0.9106564483347,0.812908333836667,0.812908333836667,0.9106564483347,0.859057390631636,7,"193"
"210",0.0272760053067352,6.8986895246954,4.60568267433491,0.867823416415899,0.833938527660311,0.855995802730852,0.833938527660311,0.867823416415899,0.852585915602354,5,"56"
"211",0.0272893845369461,6.89628632042143,4.58478850061631,0.87055066217456,0.850792555537857,0.859030085005357,0.850792555537857,0.87055066217456,0.860124434239258,5,"153"
"212",0.0274296765420096,6.90665786382734,4.74207759680244,0.846450768957484,0.83706586459663,0.867397989224482,0.83706586459663,0.867397989224482,0.850304874259532,5,"175"
"213",0.0275496589980975,6.89955621994957,4.67141466684094,0.836632728490989,0.857224036119422,0.855867716619203,0.836632728490989,0.857224036119422,0.849908160409871,7,"31"
"214",0.0277214361787479,6.90166483339468,4.72153707613154,0.808509711703024,0.886405797794647,0.844952002779486,0.808509711703024,0.886405797794647,0.846622504092386,5,"136"
"215",0.0282705261363691,6.89447841914902,4.69849202155549,0.833822144384655,0.876612500599612,0.86206100118037,0.833822144384655,0.876612500599612,0.857498548721546,5,"219"
"216",0.028429912383902,6.90564205725833,4.78560627438849,0.865044333958287,0.808258053725435,0.893317438234694,0.808258053725435,0.893317438234694,0.855539941972805,5,"91"
"217",0.0284778945269472,6.89639516666324,4.57120990730405,0.863052681001286,0.851027185548504,0.847404111386647,0.847404111386647,0.863052681001286,0.853827992645479,7,"65"
"218",0.0287810179488835,6.90443470919128,4.80422407402494,0.807373455509548,0.85768155918316,0.881387155392065,0.807373455509548,0.881387155392065,0.848814056694924,5,"19"
"219",0.0289704029366429,6.89832479079443,4.55203381220932,0.848912806364435,0.848855800362601,0.863066568074022,0.848855800362601,0.863066568074022,0.853611724933686,7,"133"
"220",0.029025663195128,6.91166575039367,4.83814572005288,0.877575379608855,0.820706675741617,0.844832463035268,0.820706675741617,0.877575379608855,0.847704839461913,7,"1"
"221",0.0291799495588466,6.89541439745386,4.68305798442024,0.889476973165708,0.825390852820706,0.836916536337208,0.825390852820706,0.889476973165708,0.850594787441207,5,"250"
"222",0.0292212780124688,6.8941192036186,4.59525470490054,0.859241471952337,0.857002345898681,0.843553187161811,0.843553187161811,0.859241471952337,0.85326566833761,5,"18"
"223",0.029809411993373,6.90534613142632,4.76399666102963,0.860389450281389,0.853682555524496,0.845555316650827,0.845555316650827,0.860389450281389,0.853209107485571,5,"209"
"224",0.0301176889730739,6.89708212370387,4.6164430598527,0.826593850769814,0.874269377354937,0.835814641523159,0.826593850769814,0.874269377354937,0.845559289882636,5,"51"
"225",0.0302672032495351,6.89443529844509,4.58273096781693,0.858011281219625,0.853731383388269,0.844786183790835,0.844786183790835,0.858011281219625,0.852176282799576,7,"208"
"226",0.0310706872733479,6.89517602777248,4.72934636892199,0.811610466333256,0.89819455598715,0.843897625795307,0.811610466333256,0.89819455598715,0.851234216038571,5,"221"
"227",0.0314181009315262,6.89912108890937,4.61682946846104,0.875100462941904,0.847662912639526,0.856395570171341,0.847662912639526,0.875100462941904,0.859719648584257,5,"70"
"228",0.0315183976457981,6.89305178899079,4.69128813992234,0.863309353310776,0.811665700520974,0.87890847262053,0.811665700520974,0.87890847262053,0.851294508817427,7,"247"
"229",0.032954334604502,6.89515615083189,4.6572115223478,0.847702636164063,0.861605535896575,0.856236364324786,0.847702636164063,0.861605535896575,0.855181512128474,5,"78"
"230",0.0331546693720731,6.90680175196998,4.77223972135744,0.871105680380579,0.848602496301025,0.852268574192877,0.848602496301025,0.871105680380579,0.857325583624827,5,"220"
"231",0.0331647955034482,6.89936798179744,4.75480733187632,0.839045095760732,0.827625387286547,0.861437053784486,0.827625387286547,0.861437053784486,0.842702512277255,5,"152"
"232",0.0338365296967325,6.90814442202718,4.81855494256432,0.861117415667972,0.872554617853446,0.839600945431342,0.839600945431342,0.872554617853446,0.85775765965092,5,"94"
"233",0.0350685409804316,6.90015887903127,4.65072437782109,0.849204617470044,0.84784459167102,0.834688714981517,0.834688714981517,0.849204617470044,0.843912641374194,7,"177"
"234",0.0353137763331591,6.89866162735194,4.58559296522013,0.870090951135488,0.854925241372109,0.862529726572008,0.854925241372109,0.870090951135488,0.862515306359868,7,"42"
"235",0.0353454291412613,6.90344406818225,4.68732247297674,0.875232161038251,0.804399414618785,0.857996809821432,0.804399414618785,0.875232161038251,0.845876128492823,7,"214"
"236",0.0359983347334168,6.89404900632784,4.73582504926839,0.851639770193163,0.859098702374666,0.824563803417009,0.824563803417009,0.859098702374666,0.845100758661613,5,"99"
"237",0.0365426477832371,6.90303880669206,4.72314189285151,0.866231639023473,0.84408333152049,0.858497971851708,0.84408333152049,0.866231639023473,0.856270980798557,5,"5"
"238",0.0369165966666633,6.91324529645395,4.97448074866334,0.88044225864901,0.852500176971755,0.855479158502522,0.852500176971755,0.88044225864901,0.862807198041096,5,"111"
"239",0.0374680354789696,6.90068659096937,4.75857313236377,0.839657216520676,0.870167330636997,0.820579167343625,0.820579167343625,0.870167330636997,0.843467904833766,5,"32"
"240",0.0377898816463477,6.90541773626938,4.76380665153254,0.876445308998289,0.834959490105714,0.856648029455652,0.834959490105714,0.876445308998289,0.856017609519885,7,"67"
"241",0.0394427487536655,6.90017503582554,4.68592644053034,0.879855742804712,0.85936978899538,0.835132146659525,0.835132146659525,0.879855742804712,0.858119226153206,7,"63"
"242",0.0401258189215043,6.90441563885782,4.83839960359164,0.833434513478289,0.881187469280027,0.853795749405711,0.833434513478289,0.881187469280027,0.856139244054676,5,"104"
"243",0.0402116479484461,6.90046850037978,4.6471053491244,0.866005279532752,0.858477392076762,0.856776668440592,0.856776668440592,0.866005279532752,0.860419780016702,7,"204"
"244",0.0406524623856395,6.9026962737757,4.62468251322259,0.856259487389608,0.844085773726047,0.866967629019103,0.844085773726047,0.866967629019103,0.855770963378253,5,"171"
"245",0.0415040895179345,6.90146919403011,4.67599986873118,0.865776711099998,0.868430033075267,0.822066793698235,0.822066793698235,0.868430033075267,0.852091179291167,5,"113"
"246",0.0431956908246425,6.89547245882751,4.73019743921004,0.858725286145088,0.834807646319104,0.86670236142923,0.834807646319104,0.86670236142923,0.853411764631141,5,"90"
"247",0.046513323516348,6.90583504829577,4.76956182241758,0.898978239828094,0.819930520862338,0.841862597364725,0.819930520862338,0.898978239828094,0.853590452685052,5,"185"
"248",0.0485594375227208,6.90379199161876,4.66346219828408,0.905485200742614,0.789066912962025,0.876820218973669,0.789066912962025,0.905485200742614,0.857124110892769,7,"139"
"249",0.0504316451740387,6.89889487200314,4.70827335829198,0.877494315019615,0.854813178130606,0.833334085672841,0.833334085672841,0.877494315019615,0.855213859607687,5,"230"
"250",0.0669443417720861,6.89631990845257,4.65593121570236,0.864685393303124,0.845665558971744,0.852373870481425,0.845665558971744,0.864685393303124,0.854241607585431,7,"135"
