"word","rt","acc","wordLength","realpseudo","subj"
"reverse",1.40828,1,7,"real",NA
"repress",1.04384,1,7,"real",NA
"fasees",1.45254,1,6,"pseudo",NA
"telescoped",2.105295,1,10,"real",NA
"skateboard",0.840515,1,10,"real",NA
"etecants",0.94283,1,8,"pseudo",NA
"thank",1.242935,0,5,"real",NA
"he",0.875675,1,2,"real",NA
"investigate",0.74218,1,11,"real",NA
"pretty",0.722505,1,6,"real",NA
"as",1.072715,1,2,"real",NA
"sick",63.2004,1,4,"real",NA
"snose",1.565865,0,5,"pseudo",NA
"slace",1.716265,1,5,"pseudo",NA
"pop",1.228695,1,3,"real",NA
"two",0.771485,1,3,"real",NA
"shotty",1.70977,1,6,"pseudo",NA
"grasshopper",1.20307,1,11,"real",NA
"telechinct",1.377545,1,10,"pseudo",NA
"germantia",1.68275,0,9,"pseudo",NA
"clomify",1.627845,1,7,"pseudo",NA
"daople",1.262195,1,6,"pseudo",NA
"phlere",3.358925,0,6,"pseudo",NA
"never",0.789745,1,5,"real",NA
"ther",1.104455,1,4,"pseudo",NA
"dat",11.131665,1,3,"pseudo",NA
"wood",0.6719,1,4,"real",NA
"agreed",1.322075,1,6,"real",NA
"sail",0.8513,1,4,"real",NA
"without",0.77379,1,7,"real",NA
"better",0.895785,1,6,"real",NA
"woft",1.46146,1,4,"pseudo",NA
"budget",1.02788,1,6,"real",NA
"beller",6.69395,0,6,"pseudo",NA
"khtna",0.922835,1,5,"pseudo",NA
"sphere",1.1666,1,6,"real",NA
"fafever",1.108485,1,7,"pseudo",NA
"again",1.068205,1,5,"real",NA
"overwhelm",1.13527,0,9,"real",NA
"fast",1.3585,1,4,"real",NA
"back",0.61111,1,4,"real",NA
"besime",1.941385,1,6,"pseudo",NA
"animal",0.85135,1,6,"real",NA
"sids",1.21922,1,4,"pseudo",NA
"them",2.527195,1,4,"real",NA
"sain",2.26977,1,4,"pseudo",NA
"destrifs",1.445725,1,8,"pseudo",NA
"bulbet",1.05767,0,6,"pseudo",NA
"hadder",1.09378,1,6,"pseudo",NA
"nuder",0.900365,1,5,"pseudo",NA
"describe",1.31191,1,8,"real",NA
"hect",1.216205,1,4,"pseudo",NA
"dood",1.51779,1,4,"pseudo",NA
"however",231.01294,0,7,"real",NA
"bone",0.774545,1,4,"real",NA
"able",1.5227,1,4,"real",NA
"elements",3.020915,1,8,"real",NA
"cat",8.06872,1,3,"real",NA
"pon",2.370235,0,3,"pseudo",NA
"flankfopper",1.315875,1,11,"pseudo",NA
"great",0.599525,1,5,"real",NA
"mader",0.725025,0,5,"pseudo",NA
"people",0.91687,1,6,"real",NA
"dog",0.730315,1,3,"real",NA
"guarantee",0.794395,0,9,"real",NA
"invectiress",1.113015,1,11,"pseudo",NA
"cologne",0.977345,0,7,"real",NA
"hammer",1.81142,1,6,"real",NA
"paper",0.884405,1,5,"real",NA
"permanency",1.318305,0,10,"real",NA
"cotosks",1.116465,1,7,"pseudo",NA
"wirtoul",1.31608,1,7,"pseudo",NA
"alipol",1.690875,1,6,"pseudo",NA
"become",0.99264,1,6,"real",NA
"yes",0.64207,1,3,"real",NA
"asca",1.92883,1,4,"pseudo",NA
"upending",1.929305,1,8,"real",NA
"dag",1.100515,1,3,"pseudo",NA
"spat",1.74256,0,4,"real",NA
"an",0.73851,1,2,"real",NA
"bads",1.563095,0,4,"pseudo",NA
"underchime",1.071085,1,10,"pseudo",NA
"grat",1.34947,1,4,"pseudo",NA
"ar",2.3492,1,2,"pseudo",NA
"understand",1.642635,1,10,"real",NA
"whose",1.229095,0,5,"real",NA
"bove",1.08384,1,4,"pseudo",NA
"utashing",1.043395,1,8,"pseudo",NA
"mannanency",1.370225,1,10,"pseudo",NA
"qualify",1.4524,0,7,"real",NA
"hu",0.943405,0,2,"pseudo",NA
"space",0.82239,1,5,"real",NA
"thantboard",2.03821,1,10,"pseudo",NA
"fave",1.279975,1,4,"pseudo",NA
"wto",1.77849,1,3,"pseudo",NA
"work",1.328025,1,4,"real",NA
"creat",1.938865,1,5,"pseudo",NA
"ap",4.2152,1,2,"pseudo",NA
"yos",1.373495,1,3,"pseudo",NA
"help",1.384035,1,4,"real",NA
"overtruan",1.149485,1,9,"pseudo",NA
"ablood",1.183575,1,6,"pseudo",NA
"gaian",1.95381,1,5,"pseudo",NA
"nied",2.08409,1,4,"pseudo",NA
"pickle",1.003295,1,6,"real",NA
"en",0.90569,1,2,"pseudo",NA
"liberty",0.79052,1,7,"real",NA
"bi",1.280975,1,2,"pseudo",NA
"learn",0.885915,1,5,"real",NA
"mich",0.891705,1,4,"pseudo",NA
"ip",0.908375,1,2,"pseudo",NA
"sobsaller",1.08316,1,9,"pseudo",NA
"tfaer",0.87225,1,5,"pseudo",NA
"complase",0.947365,1,8,"pseudo",NA
"ro",0.949895,1,2,"pseudo",NA
"spuer",1.16826,1,5,"pseudo",NA
"ridicule",0.991385,0,8,"real",NA
"look",1.10697,1,4,"real",NA
"lkoo",1.07557,1,4,"pseudo",NA
"after",0.92064,1,5,"real",NA
"other",0.73311,1,5,"real",NA
"leald",0.938315,1,5,"pseudo",NA
"office",0.88121,1,6,"real",NA
"meat",0.778425,1,4,"real",NA
"mout",1.033565,1,4,"pseudo",NA
"children",0.737245,1,8,"real",NA
"cas",1.071325,1,3,"pseudo",NA
"do",0.745845,1,2,"real",NA
"history",17.7375,0,7,"real",NA
"spell",1.15136,1,5,"real",NA
"dryer",0.888005,0,5,"real",NA
"ruticole",1.56823,0,8,"pseudo",NA
"be",0.78466,1,2,"real",NA
"spu",1.018225,1,3,"pseudo",NA
"fawerty",0.9268,1,7,"pseudo",NA
"streat",1.68841,1,6,"pseudo",NA
"complete",0.921325,1,8,"real",NA
"pealt",1.192185,1,5,"pseudo",NA
"unger",2.63442,1,5,"pseudo",NA
"even",0.918495,1,4,"real",NA
"building",1.949485,1,8,"real",NA
"crovel",1.89942,1,6,"pseudo",NA
"winter",0.87245,1,6,"real",NA
"spy",1.21021,1,3,"real",NA
"plays",0.793035,1,5,"real",NA
"hencory",1.12371,1,7,"pseudo",NA
"om",1.05621,0,2,"pseudo",NA
"faster",0.8868,1,6,"real",NA
"fireer",1.08305,1,6,"pseudo",NA
"at",0.8467,1,2,"real",NA
"sint",1.329715,1,4,"pseudo",NA
"gravel",2.385945,1,6,"real",NA
"drnuo",1.426425,1,5,"pseudo",NA
"banny",1.532615,1,5,"pseudo",NA
"esslyots",1.024995,1,8,"pseudo",NA
"more",0.770435,1,4,"real",NA
"will",2.068045,1,4,"real",NA
"place",0.68849,1,5,"real",NA
"enan",0.905575,1,4,"pseudo",NA
"hore",1.49929,1,4,"pseudo",NA
"da",1.009725,1,2,"pseudo",NA
"pocorism",0.97156,1,8,"pseudo",NA
"beeching",2.461045,1,8,"pseudo",NA
"watch",0.901315,1,5,"real",NA
"through",0.820225,1,7,"real",NA
"polarize",1.07595,0,8,"real",NA
"round",0.85896,1,5,"real",NA
"peace",1.113215,1,5,"real",NA
"signaller",1.49432,0,9,"real",NA
"spoll",1.16065,1,5,"pseudo",NA
"miss",0.86798,1,4,"real",NA
"long",0.55292,1,4,"real",NA
"candy",1.37458,1,5,"real",NA
"tok",1.128205,1,3,"pseudo",NA
"green",10.070445,1,5,"real",NA
"ganter",1.085035,1,6,"pseudo",NA
"wist",0.9461,1,4,"pseudo",NA
"goud",1.00615,1,4,"pseudo",NA
"toy",0.78983,1,3,"real",NA
"rackle",1.20404,1,6,"pseudo",NA
"wawed",0.987125,1,5,"pseudo",NA
"need",0.69932,1,4,"real",NA
"chigshen",1.020985,1,8,"pseudo",NA
"street",1.03311,1,6,"real",NA
"everyone",0.90489,1,8,"real",NA
"hane",0.87446,1,4,"pseudo",NA
"groon",0.9936,1,5,"pseudo",NA
"uffive",1.01654,1,6,"pseudo",NA
"have",0.69409,1,4,"real",NA
"in",0.62577,1,2,"real",NA
"can",0.700375,1,3,"real",NA
"scays",1.39928,1,5,"pseudo",NA
"only",0.68439,1,4,"real",NA
"on",0.81681,0,2,"real",NA
"farmer",0.97865,1,6,"real",NA
"umly",3.44403,1,4,"pseudo",NA
"good",0.766815,1,4,"real",NA
"et",0.88828,1,2,"pseudo",NA
"loak",0.961545,1,4,"pseudo",NA
"losh",1.009695,1,4,"pseudo",NA
"tister",1.03901,1,6,"pseudo",NA
"sing",1.159555,1,4,"real",NA
"so",0.72453,1,2,"real",NA
"trull",2.74925,1,5,"pseudo",NA
"shink",1.352035,1,5,"pseudo",NA
"custom",1.20095,0,6,"real",NA
"hy",1.06667,1,2,"pseudo",NA
"pledge",1.0351,0,6,"real",NA
"ud",1.033085,1,2,"pseudo",NA
"come",0.705335,1,4,"real",NA
"spring",1.220675,1,6,"real",NA
"blans",0.90886,1,5,"pseudo",NA
"cibsus",0.862685,1,6,"pseudo",NA
"gibs",1.15766,1,4,"pseudo",NA
"waay",1.00675,1,4,"pseudo",NA
"purshare",0.991665,1,8,"pseudo",NA
"invent",1.68825,1,6,"real",NA
"circus",1.051635,1,6,"real",NA
"old",1.120195,1,3,"real",NA
"chance",0.815915,1,6,"real",NA
"sausage",0.805215,1,7,"real",NA
"purchase",1.283835,1,8,"real",NA
"beautiful",0.84808,1,9,"real",NA
"begin",0.91702,1,5,"real",NA
"hot",5.665695,1,3,"real",NA
"compliment",1.061625,0,10,"real",NA
"zembering",1.18292,1,9,"pseudo",NA
"wase",0.94879,1,4,"pseudo",NA
"mistive",2.790725,1,7,"pseudo",NA
"mystery",4.050695,1,7,"real",NA
"crit",1.11831,1,4,"pseudo",NA
"benon",1.051035,1,5,"pseudo",NA
"ge",0.901415,1,2,"pseudo",NA
"guoys",1.01165,1,5,"pseudo",NA
"yammering",0.90727,0,9,"real",NA
"swollen",0.940075,0,7,"real",NA
"coth",2.046455,1,4,"pseudo",NA
"mot",1.39149,1,3,"pseudo",NA
"am",0.83239,1,2,"real",NA
"question",0.861695,1,8,"real",NA
"shine",1.14537,1,5,"real",NA
"bams",0.92502,1,4,"pseudo",NA
"his",0.510415,1,3,"real",NA
"mistake",0.86506,1,7,"real",NA
"slit",0.86587,0,4,"real",NA
"cuppom",1.742735,1,6,"pseudo",NA
"tate",0.50348,0,4,"pseudo",NA
"ujst",14.506165,0,4,"pseudo",NA
"orn",2.87858,0,3,"pseudo",NA
"holily",1.33734,1,6,"pseudo",NA
"cotplicant",1.072905,1,10,"pseudo",NA
"up",1.36607,1,2,"real",NA
"best",1.687665,1,4,"real",NA
"bot",1.15929,1,3,"pseudo",NA
"uoy",0.978275,1,3,"pseudo",NA
"ag",0.95165,1,2,"pseudo",NA
"slellen",2.732715,1,7,"pseudo",NA
"fror",0.949735,1,4,"pseudo",NA
"fruit",0.651455,1,5,"real",NA
"inpant",1.026035,1,6,"pseudo",NA
"family",1.5636,1,6,"real",NA
"away",0.74015,1,4,"real",NA
"if",0.728575,1,2,"real",NA
"my",0.85047,1,2,"real",NA
"hand",1.43327,1,4,"real",NA
"from",1.156425,1,4,"real",NA
"but",0.82935,1,3,"real",NA
"hus",1.17789,1,3,"pseudo",NA
"soth",2.454245,0,4,"pseudo",NA
"ganner",1.348495,1,6,"pseudo",NA
"here",0.82296,1,4,"real",NA
"black",3.56578,1,5,"real",NA
"truck",0.984625,1,5,"real",NA
"winner",0.773315,1,6,"real",NA
"some",1.236775,1,4,"real",NA
"huge",1.367965,1,4,"real",NA
"ef",1.171575,1,2,"pseudo",NA
"shring",6.27609,0,6,"pseudo",NA
"went",3.251715,0,4,"real",NA
"bere",1.46836,1,4,"pseudo",NA
"go",1.272495,1,2,"real",NA
"want",0.60696,1,4,"real",NA
"guess",0.88003,1,5,"real",NA
"just",1.516105,1,4,"real",NA
"take",0.663055,1,4,"real",NA
"piscil",0.99953,1,6,"pseudo",NA
"beeltisul",1.18598,1,9,"pseudo",NA
"freat",2.168705,1,5,"pseudo",NA
"think",1.532765,1,5,"real",NA
"you",2.32956,1,3,"real",NA
"hktni",0.91988,1,5,"pseudo",NA
"duttery",1.384095,1,7,"pseudo",NA
"drustion",0.650075,1,8,"pseudo",NA
"reeh",0.550075,1,4,"pseudo",NA
"pencil",0.824625,1,6,"real",NA
"give",0.77337,1,4,"real",NA
"charks",0.38294,1,6,"pseudo",NA
"wews",6.328125,1,4,"pseudo",NA
"sudsage",1.68467,1,7,"pseudo",NA
"ball",0.540525,1,4,"real",NA
"bledge",0.73706,0,6,"pseudo",NA
"hube",0.810985,1,4,"pseudo",NA
"hant",0.636405,1,4,"pseudo",NA
"fimp",1.68225,1,4,"pseudo",NA
"vosery",1.76825,1,6,"pseudo",NA
"bangs",0.81873,1,5,"real",NA
"him",1.29914,1,3,"real",NA
"stail",0.937365,0,5,"pseudo",NA
"seashell",2.150395,1,8,"real",NA
"special",0.9294,1,7,"real",NA
"down",0.742055,1,4,"real",NA
"stain",0.869545,1,5,"real",NA
"testify",1.01417,0,7,"real",NA
"ggnoi",0.99935,1,5,"pseudo",NA
"milk",0.66383,1,4,"real",NA
"wass",1.60004,1,4,"pseudo",NA
"de",0.852405,1,2,"pseudo",NA
"immiterise",1.71346,1,10,"pseudo",NA
"fistory",1.43034,1,7,"pseudo",NA
"wndo",0.78766,1,4,"pseudo",NA
"imeyits",0.756255,1,7,"pseudo",NA
"ase",1.15402,0,3,"pseudo",NA
"ancrusinishness",0.984255,1,15,"pseudo",NA
"warpen",0.81793,1,6,"pseudo",NA
"waves",1.015795,1,5,"real",NA
"business",0.61937,1,8,"real",NA
"once",0.616965,1,4,"real",NA
"seadrill",1.07446,1,8,"pseudo",NA
"kind",0.80103,1,4,"real",NA
"land",0.64607,1,4,"real",NA
"han",1.16825,0,3,"pseudo",NA
"garden",0.849965,1,6,"real",NA
"ees",0.600245,1,3,"pseudo",NA
"collapse",1.295525,1,8,"real",NA
"fish",0.68446,1,4,"real",NA
"library",0.767635,1,7,"real",NA
"jewel",0.982965,1,5,"real",NA
"me",0.85068,1,2,"real",NA
"mun",0.865735,1,3,"pseudo",NA
"time",0.64982,1,4,"real",NA
"arm",0.665845,1,3,"real",NA
"part",0.643955,1,4,"real",NA
"stass",0.82354,0,5,"pseudo",NA
"idthepiates",0.95062,1,11,"pseudo",NA
"baafness",0.89301,1,8,"pseudo",NA
"doubtful",1.068845,1,8,"real",NA
"cok",0.840875,1,3,"pseudo",NA
"fite",1.16475,1,4,"pseudo",NA
"leld",0.928305,1,4,"pseudo",NA
"speveal",1.13385,1,7,"pseudo",NA
"ston",0.807835,1,4,"pseudo",NA
"hitter",0.760405,1,6,"pseudo",NA
"and",0.707715,1,3,"real",NA
"acquisitiveness",0.953025,0,15,"real",NA
"arsher",0.833885,1,6,"pseudo",NA
"napery",0.69844,0,6,"real",NA
"pame",0.782695,0,4,"pseudo",NA
"jixel",0.90742,1,5,"pseudo",NA
"find",0.73636,1,4,"real",NA
"we",0.77593,1,2,"real",NA
"imagine",1.136835,1,7,"real",NA
"lant",0.76839,1,4,"pseudo",NA
"going",0.648715,0,5,"real",NA
"sun",0.80381,1,3,"real",NA
"fatter",0.699655,0,6,"real",NA
"left",0.84635,1,4,"real",NA
"kile",0.751325,1,4,"pseudo",NA
"stop",0.635935,1,4,"real",NA
"wared",0.83487,1,5,"pseudo",NA
"molk",1.434645,1,4,"pseudo",NA
"alk",0.76917,1,3,"pseudo",NA
"contain",0.779315,1,7,"real",NA
"see",0.892955,1,3,"real",NA
"plane",0.81866,1,5,"real",NA
"runey",1.15213,1,5,"pseudo",NA
"te",0.55381,1,2,"pseudo",NA
"tice",0.85546,1,4,"pseudo",NA
"strange",0.94511,1,7,"real",NA
"collosks",0.7944,1,8,"pseudo",NA
"money",0.919365,1,5,"real",NA
"ways",0.740365,1,4,"real",NA
"impoverish",1.052655,0,10,"real",NA
"appropriates",0.786515,1,12,"real",NA
"distance",0.55418,1,8,"real",NA
"oenc",0.804735,1,4,"pseudo",NA
"nap",0.78461,1,3,"real",NA
"cow",0.80801,1,3,"real",NA
"bawed",1.41585,1,5,"pseudo",NA
"river",0.79343,1,5,"real",NA
"rebosks",1.52414,1,7,"pseudo",NA
"answer",0.75058,1,6,"real",NA
"man",0.91762,1,3,"real",NA
"nop",0.8012,1,3,"pseudo",NA
"dooseful",0.909935,1,8,"pseudo",NA
"roder",0.759245,1,5,"pseudo",NA
"fattify",1.29888,1,7,"pseudo",NA
"distides",1.10093,1,8,"pseudo",NA
"swane",1.01849,1,5,"pseudo",NA
"contive",0.991955,1,7,"pseudo",NA
"resolve",0.770385,0,7,"real",NA
"strarms",0.839375,1,7,"pseudo",NA
"hom",0.833945,1,3,"pseudo",NA
"stamp",0.71708,1,5,"real",NA
"configuration",2.715735,1,13,"real",NA
"tried",0.673085,1,5,"real",NA
"strong",0.89204,1,6,"real",NA
"congusozation",0.69026,1,13,"pseudo",NA
"lape",1.30578,1,4,"pseudo",NA
"twew",1.180145,1,4,"pseudo",NA
"open",0.74977,1,4,"real",NA
"insows",0.79156,1,6,"pseudo",NA
"accustomed",0.998215,0,10,"real",NA
"pumer",0.923375,1,5,"pseudo",NA
"fine",0.87838,1,4,"real",NA
"garbant",1.36347,1,7,"pseudo",NA
"os",0.78834,1,2,"pseudo",NA
"car",0.75441,1,3,"real",NA
"lame",1.51189,1,4,"real",NA
"famous",1.010325,1,6,"real",NA
"trood",0.89864,1,5,"pseudo",NA
"could",1.498035,1,5,"real",NA
"clought",0.94352,1,7,"pseudo",NA
"into",0.69308,1,4,"real",NA
"timelly",0.93672,1,7,"pseudo",NA
"then",0.82646,1,4,"real",NA
"number",0.74605,1,6,"real",NA
"med",0.934575,1,3,"pseudo",NA
"red",0.66763,1,3,"real",NA
"totoseneian",0.86435,1,11,"pseudo",NA
"cag",1.0005,1,3,"pseudo",NA
"vlei",0.736555,1,4,"pseudo",NA
"lost",0.619345,1,4,"real",NA
"fasees",0.71809,1,6,"pseudo",NA
"play",0.56865,1,4,"real",NA
"sholt",0.72475,1,5,"pseudo",NA
"power",0.53351,1,5,"real",NA
"loms",0.74483,1,4,"pseudo",NA
"potent",0.784165,0,6,"real",NA
"brubs",0.767915,0,5,"pseudo",NA
"albust",0.8828,1,6,"pseudo",NA
"of",0.68967,0,2,"real",NA
"charring",0.78451,0,8,"real",NA
"cowboy",0.326025,1,6,"real",NA
"live",0.519505,1,4,"real",NA
"jostile",0.585775,1,7,"pseudo",NA
"rescets",0.7703,1,7,"pseudo",NA
"molent",0.88547,1,6,"pseudo",NA
"accastanct",1.138405,1,10,"pseudo",NA
"is",1.361765,1,2,"real",NA
"oban",1.1155,1,4,"pseudo",NA
"brush",0.652675,0,5,"real",NA
"must",0.65455,1,4,"real",NA
"jump",0.577445,1,4,"real",NA
"che",1.83266,1,3,"pseudo",NA
"wread",0.78087,1,5,"pseudo",NA
"new",1.299845,1,3,"real",NA
"signal",0.820535,1,6,"real",NA
"tha",0.725815,1,3,"pseudo",NA
"shoes",0.734205,1,5,"real",NA
"father",1.3094,1,6,"real",NA
"hust",1.43645,0,4,"pseudo",NA
"mpju",0.68346,1,4,"pseudo",NA
"naw",0.86228,1,3,"pseudo",NA
"finally",0.820445,1,7,"real",NA
"natural",0.880885,1,7,"real",NA
"liffs",1.218055,1,5,"pseudo",NA
"arf",0.931915,0,3,"pseudo",NA
"nurger",1.19116,0,6,"pseudo",NA
"reverse",0.89159,1,7,"real",NA
"recorse",0.84324,1,7,"pseudo",NA
"repress",0.8504,0,7,"real",NA
"strosh",0.72603,0,6,"pseudo",NA
"no",0.82762,1,2,"real",NA
"homogeneous",0.88452,0,11,"real",NA
"knew",1.17455,1,4,"real",NA
"short",0.632345,1,5,"real",NA
"air",0.709035,1,3,"real",NA
"cowbim",1.21556,1,6,"pseudo",NA
"tascer",1.118545,1,6,"pseudo",NA
"chanding",1.1386,1,8,"pseudo",NA
"vesural",0.995465,1,7,"pseudo",NA
"serning",1.277455,1,7,"pseudo",NA
"justice",1.20571,1,7,"real",NA
"brought",1.83238,1,7,"real",NA
"moop",3.567095,0,4,"pseudo",NA
"sheas",0.964115,1,5,"pseudo",NA
"quen",0.839035,1,4,"pseudo",NA
"ot",0.973785,1,2,"pseudo",NA
"inni",0.73662,1,4,"pseudo",NA
"morning",0.687635,1,7,"real",NA
"sildal",0.58315,1,6,"pseudo",NA
"ypla",0.66713,1,4,"pseudo",NA
"the",0.83399,1,3,"real",NA
"sould",0.596275,0,5,"pseudo",NA
"light",0.69053,1,5,"real",NA
"knead",0.68329,0,5,"real",NA
"she",0.575305,1,3,"real",NA
"fing",0.744065,0,4,"pseudo",NA
"moon",0.75474,1,4,"real",NA
"inside",1.02755,1,6,"real",NA
"na",0.8053,1,2,"pseudo",NA
"almost",0.6815,1,6,"real",NA
"garment",1.06651,0,7,"real",NA
"wto",1.02886,1,3,"pseudo",NA
"permanency",0.929755,1,10,"real",NA
"able",0.70149,1,4,"real",NA
"paper",0.565475,1,5,"real",NA
"great",0.67902,1,5,"real",NA
"flankfopper",0.790505,1,11,"pseudo",NA
"wirtoul",0.76614,1,7,"pseudo",NA
"asca",0.749605,1,4,"pseudo",NA
"budget",0.96381,1,6,"real",NA
"upending",0.74059,0,8,"real",NA
"he",0.74515,1,2,"real",NA
"without",0.798505,1,7,"real",NA
"dat",0.800725,1,3,"pseudo",NA
"destrifs",2.65199,1,8,"pseudo",NA
"hadder",5.999455,1,6,"pseudo",NA
"work",0.967065,1,4,"real",NA
"overwhelm",1.599225,1,9,"real",NA
"snose",1.18236,1,5,"pseudo",NA
"never",1.553285,1,5,"real",NA
"utashing",0.855875,1,8,"pseudo",NA
"mader",0.905385,0,5,"pseudo",NA
"guarantee",1.1451,0,9,"real",NA
"daople",0.85161,1,6,"pseudo",NA
"shotty",1.631775,1,6,"pseudo",NA
"understand",0.740355,1,10,"real",NA
"sick",0.96645,1,4,"real",NA
"sain",0.669945,0,4,"pseudo",NA
"ther",1.09991,1,4,"pseudo",NA
"space",0.75493,1,5,"real",NA
"again",0.77979,1,5,"real",NA
"ablood",1.802305,1,6,"pseudo",NA
"become",0.88176,1,6,"real",NA
"cat",0.72417,1,3,"real",NA
"animal",0.911455,1,6,"real",NA
"bove",0.798345,1,4,"pseudo",NA
"phlere",0.81343,1,6,"pseudo",NA
"woft",0.750945,0,4,"pseudo",NA
"an",1.16791,1,2,"real",NA
"describe",0.935075,1,8,"real",NA
"beller",0.632995,1,6,"pseudo",NA
"yos",0.785925,1,3,"pseudo",NA
"investigate",0.91941,1,11,"real",NA
"bulbet",0.617185,1,6,"pseudo",NA
"people",0.618005,1,6,"real",NA
"ar",0.81794,1,2,"pseudo",NA
"hu",0.652165,1,2,"pseudo",NA
"dog",0.715085,1,3,"real",NA
"pon",0.70621,1,3,"pseudo",NA
"invectiress",0.5506,0,11,"pseudo",NA
"as",0.533665,0,2,"real",NA
"better",0.71518,1,6,"real",NA
"creat",0.98681,1,5,"pseudo",NA
"underchime",1.58437,0,10,"pseudo",NA
"clomify",0.752505,1,7,"pseudo",NA
"gaian",1.316405,0,5,"pseudo",NA
"thantboard",1.284485,1,10,"pseudo",NA
"etecants",0.7998,1,8,"pseudo",NA
"hammer",0.944855,1,6,"real",NA
"grat",0.917245,1,4,"pseudo",NA
"thank",0.937035,1,5,"real",NA
"dag",1.06263,1,3,"pseudo",NA
"agreed",1.82337,1,6,"real",NA
"fast",0.60988,1,4,"real",NA
"help",0.497815,1,4,"real",NA
"telescoped",0.52734,0,10,"real",NA
"qualify",0.35008,1,7,"real",NA
"overtruan",0.49723,0,9,"pseudo",NA
"cologne",0.25726,1,7,"real",NA
"dood",0.23929,1,4,"pseudo",NA
"germantia",0.43603,0,9,"pseudo",NA
"two",0.249075,0,3,"real",NA
"grasshopper",0.118995,0,11,"real",NA
"besime",0.02543,0,6,"pseudo",NA
"elements",0.98527,1,8,"real",NA
"telechinct",0.927255,1,10,"pseudo",NA
"cotosks",0.7168,1,7,"pseudo",NA
"back",0.450095,0,4,"real",NA
"mannanency",1.100965,1,10,"pseudo",NA
"sids",0.800455,1,4,"pseudo",NA
"bads",0.9478,0,4,"pseudo",NA
"slace",0.866575,1,5,"pseudo",NA
"bone",0.63657,1,4,"real",NA
"wood",0.69931,1,4,"real",NA
"pop",0.540975,1,3,"real",NA
"sail",0.55469,1,4,"real",NA
"them",0.53142,0,4,"real",NA
"yes",0.46872,1,3,"real",NA
"however",1.00119,1,7,"real",NA
"khtna",0.68669,0,5,"pseudo",NA
"hect",0.576805,1,4,"pseudo",NA
"nuder",1.184255,1,5,"pseudo",NA
"alipol",0.918425,1,6,"pseudo",NA
"pretty",0.768565,1,6,"real",NA
"whose",1.016965,1,5,"real",NA
"spat",0.75181,0,4,"real",NA
"fafever",0.95612,1,7,"pseudo",NA
"skateboard",0.931365,1,10,"real",NA
"ap",0.809755,1,2,"pseudo",NA
"fave",1.033695,1,4,"pseudo",NA
"sphere",1.122925,0,6,"real",NA
"en",1.46573,1,2,"pseudo",NA
"long",0.999025,1,4,"real",NA
"unger",0.818445,1,5,"pseudo",NA
"spu",0.69688,1,3,"pseudo",NA
"lkoo",0.68162,1,4,"pseudo",NA
"hencory",0.453545,1,7,"pseudo",NA
"street",0.79077,1,6,"real",NA
"will",0.716395,1,4,"real",NA
"pealt",0.923695,1,5,"pseudo",NA
"banny",1.13149,0,5,"pseudo",NA
"dryer",0.99644,1,5,"real",NA
"plays",0.85995,1,5,"real",NA
"drnuo",0.553355,1,5,"pseudo",NA
"hore",0.877335,0,4,"pseudo",NA
"om",0.8327,0,2,"pseudo",NA
"history",1.399705,1,7,"real",NA
"umly",0.73294,1,4,"pseudo",NA
"bi",0.895955,1,2,"pseudo",NA
"chigshen",0.6953,1,8,"pseudo",NA
"winter",0.87248,1,6,"real",NA
"complete",0.68781,1,8,"real",NA
"even",0.53036,1,4,"real",NA
"cas",0.5482,1,3,"pseudo",NA
"fawerty",0.640045,1,7,"pseudo",NA
"sobsaller",0.55131,1,9,"pseudo",NA
"tok",0.43296,1,3,"pseudo",NA
"mich",0.74421,0,4,"pseudo",NA
"do",0.49906,0,2,"real",NA
"complase",0.643845,0,8,"pseudo",NA
"everyone",0.553835,1,8,"real",NA
"farmer",0.628845,0,6,"real",NA
"more",0.47047,1,4,"real",NA
"faster",0.416125,1,6,"real",NA
"learn",0.415525,1,5,"real",NA
"ro",0.374775,0,2,"pseudo",NA
"streat",0.41798,1,6,"pseudo",NA
"other",0.416915,0,5,"real",NA
"building",0.737365,1,8,"real",NA
"pocorism",0.949805,1,8,"pseudo",NA
"spell",0.74849,1,5,"real",NA
"goud",0.85867,1,4,"pseudo",NA
"rackle",1.29052,1,6,"pseudo",NA
"wist",0.958055,1,4,"pseudo",NA
"at",0.76479,1,2,"real",NA
"in",0.534115,1,2,"real",NA
"round",0.455025,1,5,"real",NA
"children",0.581415,1,8,"real",NA
"wawed",0.499145,0,5,"pseudo",NA
"sing",0.635175,0,4,"real",NA
"et",0.71732,1,2,"pseudo",NA
"have",0.687155,1,4,"real",NA
"mout",0.796305,1,4,"pseudo",NA
"gravel",1.101715,1,6,"real",NA
"watch",0.90843,1,5,"real",NA
"only",0.540895,1,4,"real",NA
"ridicule",0.47239,1,8,"real",NA
"ganter",0.46791,0,6,"pseudo",NA
"tister",0.791175,0,6,"pseudo",NA
"toy",0.250895,0,3,"real",NA
"polarize",0.27321,1,8,"real",NA
"spy",0.84806,1,3,"real",NA
"liberty",1.23431,0,7,"real",NA
"enan",0.699585,1,4,"pseudo",NA
"after",0.716235,1,5,"real",NA
"leald",1.154945,1,5,"pseudo",NA
"beeching",0.92615,1,8,"pseudo",NA
"good",2.4198,1,4,"real",NA
"meat",0.68481,1,4,"real",NA
"da",0.716965,1,2,"pseudo",NA
"esslyots",0.627745,1,8,"pseudo",NA
"place",0.667045,1,5,"real",NA
